regime,hr_true,hr_delivered,decode_success,energy_j,power_mw,latency_ms,reward,piv,u_pir,snr_db,arm
ecg_missing,80.7092974820154,80.64516129032258,True,0.1198864,14.985800000000001,122.26418285714286,0.27005664313602135,0.7496023380310897,0.7496023380310897,16.857566180764646,K32_R20_edge
ppg_missing,107.02782177955612,107.03363914373085,True,0.1198864,14.985800000000001,122.26418285714286,0.23715841591337927,0.7167041108084476,0.7167041108084476,18.149066601069045,K32_R20_edge
ppg_degraded,58.649576763178025,108.02305050778125,False,0.1198864,14.985800000000001,122.26418285714286,-0.2928847284163475,0.5098847885742572,0.18666096647872082,6.742925540105223,K32_R20_edge
both_degraded,106.91896682823463,80.59694141563773,False,0.1198864,14.985800000000001,122.26418285714286,-0.4118702986975095,0.6206315620789874,0.06767539619755882,6.582736949294925,K32_R20_edge
ecg_missing,68.70988712062913,68.73727087576376,True,0.1198864,14.985800000000001,122.26418285714286,0.26993751065731536,0.7494832055523837,0.7494832055523837,16.482626155707862,K32_R20_edge
ppg_missing,75.39958693835453,76.14785495462716,False,0.1198864,14.985800000000001,122.26418285714286,-0.4795456948950683,0.734661928671211,4.192454277227675e-37,4.795480606543604,K32_R20_edge
ppg_degraded,99.6621556292265,99.77884660463157,True,0.1198864,14.985800000000001,122.26418285714286,0.24147195573939684,0.7210176506344652,0.7210176506344652,18.31794908317092,K32_R20_edge
ecg_degraded,74.55194818214967,74.50331125827815,True,0.1198864,14.985800000000001,122.26418285714286,0.24322220339074319,0.7227678982858116,0.7227678982858116,18.132623302115388,K32_R20_edge
ecg_missing,82.97562126038358,82.96460176991151,True,0.1198864,14.985800000000001,122.26418285714286,0.26970792516628966,0.749253620061358,0.749253620061358,20.221734864166688,K32_R20_edge
ppg_missing,51.6535467945841,51.66475315729047,True,0.1198864,14.985800000000001,122.26418285714286,0.2608520332551462,0.7404813352168856,0.7403977281502145,7.529670897014092,K32_R20_edge
ecg_degraded,95.2107865204884,96.81859577354314,True,0.1198864,14.985800000000001,122.26418285714286,0.18315216684387114,0.6626978617389395,0.6626978617389395,17.703799763784275,K32_R20_edge
ppg_missing,82.2885987931567,82.32711306256861,True,0.1198864,14.985800000000001,122.26418285714286,0.2530144019768407,0.732560096871909,0.732560096871909,19.2377154251703,K32_R20_edge
