regime,hr_true,hr_delivered,decode_success,energy_j,power_mw,latency_ms,reward,piv,u_pir,snr_db,arm
ppg_missing,106.58336633434206,106.67396061269145,True,0.1198864,14.985800000000001,122.26418285714286,0.2383119941199412,0.7178576890150096,0.7178576890150096,17.567576474833313,K32_R20_edge
ecg_degraded,80.67965316886169,103.52142128975042,False,0.1198864,14.985800000000001,122.26418285714286,-0.47845117570723117,0.7224244123281938,0.0010945191878371353,6.282163060960552,K32_R20_edge
both_degraded,108.57462234246225,108.57461024498889,True,0.1198864,14.985800000000001,122.26418285714286,0.1986994148723119,0.6782451097673803,0.6782451097673803,18.503183659954423,K32_R20_edge
ecg_degraded,54.85016143373613,73.98012939637835,True,0.1198864,14.985800000000001,122.26418285714286,0.04473541964249884,0.5242827866508625,0.5242811145375672,7.704758943264951,K32_R20_edge
both_clean,86.44134991970178,86.43329307004574,True,0.1198864,14.985800000000001,122.26418285714286,0.2599350736852694,0.7394807685803377,0.7394807685803377,17.0232435676072,K32_R20_edge
ppg_missing,72.58919506263635,72.58064516129032,True,0.1198864,14.985800000000001,122.26418285714286,0.25640330543219964,0.735949000327268,0.735949000327268,19.072832205048464,K32_R20_edge
both_degraded,98.11407241914844,99.38583582553623,True,0.1198864,14.985800000000001,122.26418285714286,-0.04335720205829718,0.4361884928367712,0.4361884928367712,17.268098783336907,K32_R20_edge
both_degraded,60.47166896864171,110.24896562054411,True,0.1198864,14.985800000000001,122.26418285714286,-0.10488207106046754,0.37466362383460083,0.37466362383460083,19.721989583039196,K32_R20_edge
ecg_missing,102.29811645125938,102.2727272727273,True,0.1198864,14.985800000000001,122.26418285714286,0.26925551106669815,0.7488012059617665,0.7488012059617665,17.7133081126718,K32_R20_edge
ppg_missing,82.6364840458099,84.61538461538463,True,0.1198864,14.985800000000001,122.26418285714286,0.24579837249415581,0.7253440673892242,0.7253440673892242,17.279911600480283,K32_R20_edge
ppg_degraded,104.1329047829593,104.91707435455078,True,0.1198864,14.985800000000001,122.26418285714286,0.22984519487403565,0.709390889769104,0.709390889769104,16.813273895352964,K32_R20_edge
ecg_missing,78.62921143035237,81.16883116883118,True,0.1198864,14.985800000000001,122.26418285714286,0.2697714328254623,0.7493171277205306,0.7493171277205306,17.65634703189198,K32_R20_edge
ecg_missing,75.82977666376479,75.75757575757575,True,0.1198864,14.985800000000001,122.26418285714286,0.26999577766319954,0.7495414725582679,0.7495414725582679,19.257757132899638,K32_R20_edge
ppg_degraded,97.33680305265977,98.09727822143674,True,0.1198864,14.985800000000001,122.26418285714286,0.24583732534062697,0.7253830202356953,0.7253830202356953,17.75322265318778,K32_R20_edge
both_clean,109.04917999586729,109.06040268456377,True,0.1198864,14.985800000000001,122.26418285714286,0.2518996669944981,0.7314453618895664,0.7314453618895664,18.394061284373958,K32_R20_edge
both_clean,72.18354755914572,72.15427769374215,True,0.1198864,14.985800000000001,122.26418285714286,0.2633301647525858,0.7428758596476541,0.7428758596476541,21.14871816015856,K32_R20_edge
ppg_missing,108.13597215897408,108.21309655937847,True,0.1198864,14.985800000000001,122.26418285714286,0.23502037799939945,0.7145660728944678,0.7145660728944678,16.147352967111722,K32_R20_edge
both_degraded,105.74158326592516,103.53449256254649,True,0.1198864,14.985800000000001,122.26418285714286,0.10599948781157742,0.5855451827066458,0.5855451827066458,18.925870825098922,K32_R20_edge
ppg_missing,60.661555145718864,62.63048016701462,True,0.1198864,14.985800000000001,122.26418285714286,0.255966559951368,0.7355122548464363,0.7355122548464363,18.383798098723066,K32_R20_edge
ppg_degraded,86.53109701067285,89.89556197722281,True,0.1198864,14.985800000000001,122.26418285714286,0.18138342882818415,0.6609291237232525,0.6609291237232525,19.415699049956952,K32_R20_edge
ppg_degraded,92.29188473388456,92.46583533060314,True,0.1198864,14.985800000000001,122.26418285714286,0.15148482787824458,0.631030522773313,0.631030522773313,18.289983564641396,K32_R20_edge
both_clean,106.56822074775003,106.55737704918033,True,0.1198864,14.985800000000001,122.26418285714286,0.25249292991419064,0.732038624809259,0.732038624809259,19.669865763073673,K32_R20_edge
both_clean,89.9394450179452,91.35813530247341,True,0.1198864,14.985800000000001,122.26418285714286,0.25073121939420556,0.7302769142892739,0.7302769142892739,15.759051109815019,K32_R20_edge
both_clean,58.00374532710158,60.45282165481263,True,0.1198864,14.985800000000001,122.26418285714286,0.2638873049995663,0.7434329998946493,0.7434329998946346,8.397748500748712,K32_R20_edge
ppg_degraded,79.87205592712246,79.78727032600725,True,0.1198864,14.985800000000001,122.26418285714286,0.24965158718988667,0.729197282084955,0.729197282084955,19.743882310114895,K32_R20_edge
ecg_missing,79.6171900373669,56.214719371342035,False,0.1198864,14.985800000000001,122.26418285714286,-0.4795456948950683,0.7494057259099375,3.5615888224068674e-42,4.669980772595096,K32_R20_edge
ecg_degraded,80.01357136092474,79.95735607675908,True,0.1198864,14.985800000000001,122.26418285714286,0.24400822108700182,0.7235539159820702,0.7235539159820702,17.422151637626644,K32_R20_edge
both_clean,107.51493716655483,107.5552351337475,True,0.1198864,14.985800000000001,122.26418285714286,0.25289745790818635,0.7324431528032547,0.7324431528032547,18.0376441591252,K32_R20_edge
both_clean,70.99624398933528,71.55494953748513,True,0.1198864,14.985800000000001,122.26418285714286,0.26032039975589166,0.73986609465096,0.73986609465096,18.706388966692156,K32_R20_edge
