regime,hr_true,hr_delivered,decode_success,energy_j,power_mw,latency_ms,reward,piv,u_pir,snr_db,arm
ppg_missing,106.58336633434206,106.67396061269145,True,0.0958096,11.976199999999999,117.426,0.3346192805691094,0.7178576890150096,0.7178576890150096,17.567576474833313,K32_R8_local
ecg_degraded,80.67965316886169,103.52142128975042,False,0.0958096,11.976199999999999,117.426,-0.38323817713877756,0.7224244123281938,2.3130712260542896e-07,6.282163060960552,K32_R8_local
both_degraded,108.57462234246225,108.57461024498889,True,0.0958096,11.976199999999999,117.426,0.2950067013214801,0.6782451097673803,0.6782451097673803,18.503183659954423,K32_R8_local
ecg_degraded,54.85016143373613,73.98012939637835,True,0.0958096,11.976199999999999,117.426,0.08708682446004203,0.5242827866508625,0.47032523290594225,7.704758943264951,K32_R8_local
both_clean,86.44134991970178,86.43329307004574,True,0.0958096,11.976199999999999,117.426,0.35624236013443755,0.7394807685803377,0.7394807685803377,17.0232435676072,K32_R8_local
ppg_missing,72.58919506263635,72.58064516129032,True,0.0958096,11.976199999999999,117.426,0.3527105918813678,0.735949000327268,0.735949000327268,19.072832205048464,K32_R8_local
both_degraded,98.11407241914844,99.38583582553623,True,0.0958096,11.976199999999999,117.426,0.052950084390870976,0.4361884928367712,0.4361884928367712,17.268098783336907,K32_R8_local
both_degraded,60.47166896864171,110.24896562054411,True,0.0958096,11.976199999999999,117.426,-0.008574784611299385,0.37466362383460083,0.37466362383460083,19.721989583039196,K32_R8_local
ecg_missing,102.29811645125938,102.2727272727273,True,0.0958096,11.976199999999999,117.426,0.3655627975158663,0.7488012059617665,0.7488012059617665,17.7133081126718,K32_R8_local
ppg_missing,82.6364840458099,84.61538461538463,True,0.0958096,11.976199999999999,117.426,0.342105658943324,0.7253440673892242,0.7253440673892242,17.279911600480283,K32_R8_local
ppg_degraded,104.1329047829593,104.91707435455078,True,0.0958096,11.976199999999999,117.426,0.32615248132320385,0.709390889769104,0.709390889769104,16.813273895352964,K32_R8_local
ecg_missing,78.62921143035237,81.16883116883118,True,0.0958096,11.976199999999999,117.426,0.3660787192746304,0.7493171277205306,0.7493171277205306,17.65634703189198,K32_R8_local
ecg_missing,75.82977666376479,75.75757575757575,True,0.0958096,11.976199999999999,117.426,0.3663030641123677,0.7495414725582679,0.7495414725582679,19.257757132899638,K32_R8_local
ppg_degraded,97.33680305265977,98.09727822143674,True,0.0958096,11.976199999999999,117.426,0.34214461178979516,0.7253830202356953,0.7253830202356953,17.75322265318778,K32_R8_local
both_clean,109.04917999586729,109.06040268456377,True,0.0958096,11.976199999999999,117.426,0.34820695344366626,0.7314453618895664,0.7314453618895664,18.394061284373958,K32_R8_local
both_clean,72.18354755914572,72.15427769374215,True,0.0958096,11.976199999999999,117.426,0.35963745120175394,0.7428758596476541,0.7428758596476541,21.14871816015856,K32_R8_local
ppg_missing,108.13597215897408,108.21309655937847,True,0.0958096,11.976199999999999,117.426,0.33132766444856765,0.7145660728944678,0.7145660728944678,16.147352967111722,K32_R8_local
both_degraded,105.74158326592516,103.53449256254649,True,0.0958096,11.976199999999999,117.426,0.20230677426074556,0.5855451827066458,0.5855451827066458,18.925870825098922,K32_R8_local
ppg_missing,60.661555145718864,62.63048016701462,True,0.0958096,11.976199999999999,117.426,0.35227384640053616,0.7355122548464363,0.7355122548464363,18.383798098723066,K32_R8_local
ppg_degraded,86.53109701067285,89.89556197722281,True,0.0958096,11.976199999999999,117.426,0.27769071527735234,0.6609291237232525,0.6609291237232525,19.415699049956952,K32_R8_local
ppg_degraded,92.29188473388456,92.46583533060314,True,0.0958096,11.976199999999999,117.426,0.24779211432741272,0.631030522773313,0.631030522773313,18.289983564641396,K32_R8_local
both_clean,106.56822074775003,106.55737704918033,True,0.0958096,11.976199999999999,117.426,0.3488002163633588,0.732038624809259,0.732038624809259,19.669865763073673,K32_R8_local
both_clean,89.9394450179452,91.35813530247341,True,0.0958096,11.976199999999999,117.426,0.3470385058433737,0.7302769142892739,0.7302769142892739,15.759051109815019,K32_R8_local
both_clean,58.00374532710158,60.45282165481263,True,0.0958096,11.976199999999999,117.426,0.36009889305270903,0.7434329998946493,0.7433373014986092,8.397748500748712,K32_R8_local
ppg_degraded,79.87205592712246,79.78727032600725,True,0.0958096,11.976199999999999,117.426,0.34595887363905486,0.729197282084955,0.729197282084955,19.743882310114895,K32_R8_local
ecg_missing,79.6171900373669,91.03168855788714,False,0.0958096,11.976199999999999,117.426,-0.3832384084459002,0.7494057259099375,2.709246861220302e-48,4.669980772595096,K32_R8_local
ecg_degraded,80.01357136092474,79.95735607675908,True,0.0958096,11.976199999999999,117.426,0.34031550753617,0.7235539159820702,0.7235539159820702,17.422151637626644,K32_R8_local
