regime,hr_true,hr_delivered,decode_success,energy_j,power_mw,latency_ms,reward,piv,u_pir,snr_db,arm
ecg_missing,88.21770123928727,90.85903083700443,True,0.0958096,11.976199999999999,117.426,0.3667298529968719,0.7499682614427721,0.7499682614427721,19.019119324704196,K32_R8_local
both_degraded,66.18720282583222,83.80030489650468,True,0.08377120000000002,10.471400000000003,105.114,-0.02917098602816654,0.30591381398974865,0.30591381398974865,17.514531607958837,K32_R2_local
ppg_degraded,52.45841143617168,70.13733801120881,True,0.08377120000000002,10.471400000000003,85.39689142857144,0.22297058357031985,0.558055383570333,0.558055383570333,17.021161383939678,K32_R2_edge
ppg_missing,50.991658131711745,53.191489361702125,True,0.08377120000000002,10.471400000000003,85.39689142857144,0.41278127228163886,0.747866072281652,0.747866072281652,16.566664846109468,K32_R2_edge
ecg_missing,98.79621435201634,98.79253567508235,True,0.08377120000000002,10.471400000000003,85.39689142857144,0.4137562980160713,0.7488410980160844,0.7488410980160844,18.909054992925554,K32_R2_edge
ecg_degraded,104.76533463666331,104.7261009667025,True,0.08377120000000002,10.471400000000003,85.39689142857144,0.33098882574239474,0.6660736257424079,0.6660736257424079,17.953831152858353,K32_R2_edge
ecg_missing,86.3981465460308,86.38743455497384,True,0.0958096,11.976199999999999,117.426,0.36587850973517644,0.7491169181810766,0.7491169181810766,19.09157231081863,K32_R8_local
ecg_degraded,93.7697936590399,93.75000000000001,True,0.08377120000000002,10.471400000000003,85.39689142857144,0.28888113628143164,0.6239659362814448,0.6239659362814448,15.505128101058089,K32_R2_edge
ppg_degraded,82.61749948792537,78.57974388824215,False,0.0958096,11.976199999999999,117.426,-0.3832384084457038,0.6421757746230494,1.9639127448796484e-13,5.866106278834191,K32_R8_local
both_degraded,106.1043454272661,106.24019056455836,True,0.1198864,14.985800000000001,142.05,0.11504606633522665,0.5964521810714987,0.5964521810714987,17.230029962693383,K32_R20_local
ecg_degraded,98.95121324729193,100.04384889625062,True,0.08377120000000002,10.471400000000003,85.39689142857144,0.283386575816001,0.6184713758160142,0.6184713758160142,18.30369331189674,K32_R2_edge
both_degraded,50.16431001020889,78.05628345837623,True,0.08377120000000002,10.471400000000003,105.114,0.04787289417842172,0.3829576941963369,0.3829576941963369,19.25180973389582,K32_R2_local
ppg_missing,101.44425659525416,101.35135135135137,True,0.0958096,11.976199999999999,117.426,0.34126863716095235,0.7245070456068525,0.7245070456068525,18.744993296757603,K32_R8_local
ppg_missing,52.01513451832786,52.02312138728324,True,0.0958096,11.976199999999999,117.426,0.35861397674499373,0.7418523851908939,0.7418523851908939,18.608402781696363,K32_R8_local
